Local Area,Affected Occupations,Closure or Layoff?,SIC,Trade,County/Counties,Projected Dates,Company Name,Comments,Workforce Area,County: Local  Name,Industry,NAICS/SIC,NAICS,Region,Company Address,Source,Congressional ,Location,Employees,County,Date Received,Company Contact,Notice URL,Notice Link,NAFTA/Trade,Closure/Layoff,Union,Affected Occupation,Projected Date,NEG,NAICS Code
,,,,No,,2015-09-13 00:00:00,"CareCall, Inc",,Northern Kentucky,,,,561422,,,,,,18,Kenton,2015-07-15 00:00:00,,,,,Closure,No,,,,
,,,,No,,2015-09-13 00:00:00,United Recovery Systems,,Northern Kentucky,,,,561440,,,,,,78,Kenton,2015-07-15 00:00:00,,,,,Closure,No,,,,
,,,,No,,2015-09-30 00:00:00,HAECO Airframe Services,,Northern Kentucky,,,,488190,,,,,,99,Kenton,2015-07-30 00:00:00,,,,,Layoff,No,,,,
,,,,No,,2015-10-31 00:00:00,Coyne Textile Services,,Cumberlands,,,,812332,,,,,,Unknown,Laurel,2015-08-17 00:00:00,,,,,Closure,No,,,,
,,,,TBD,,2015-10-24 00:00:00,Century Aluminum of Kentucky -Hawesville ,,Green River,,,,331313,,,,,,624,Hancock,2015-08-31 00:00:00,,,,,Closure,Yes,,,,
,,,,No,,2015-10-30 00:00:00,RHINO CAM Mining LLC,,EKCEP,,,,212112,,,,,,92,"Letcher , Pike",2015-08-31 00:00:00,,,,,Layoff,No,,,,
,,,,TBD,,2015-11-01 00:00:00,Wickliffe Paper Company LLC-Verso Corp ,,Western Kentucky,,,,322121,,,,,,310,Ballard,2015-09-01 00:00:00,,,,,Layoff,No,,,,
,,,,No,,2015-11-16 00:00:00,Envoy Air,,Kentuckianaworks,,,,48111,,,,,,78,Jefferson,2015-09-23 00:00:00,,,,,Layoff,No,,,,
,,,,TBD,,2015-12-18 00:00:00,AK Steel Corporation -Ashland Works,,TENCO,,,,331110,,,,,,733,Boyd,2015-10-16 00:00:00,,,,,Layoff,Yes,,,,
,,,,TBD,,2015-12-19 00:00:00,"Lexington Metal Systems, LLC",,TENCO,,,,336370,,,,,,100,Montgomery,2015-10-19 00:00:00,,,,,Layoff,No,,,,
,,,,TBD,,2015-10-20 00:00:00,CSX Transportation Inc.,,Cumberlands,,,,488510,,,,,,225,Whitley,2015-10-20 00:00:00,,,,,Closure,Yes,,,,
,,,,TBD,,2015-12-20 00:00:00,STEIN INC. -Ashland KY Facility,,TENCO,,,,327992,,,,,,53,Boyd,2015-10-27 00:00:00,,,,,Layoff,Yes,,,,
,,,,No,,2015-12-30 00:00:00,"Arch Coal, Inc./Cumberland River Coal Company ",,EKCEP,,,,212111,,,,,,8,Letcher ,2015-10-30 00:00:00,,,,,Layoff,Yes,,,,
,,,,TBD,,2015-12-29 00:00:00,Century Aluminum Sebree LLC ,,Green River,,,,331313,,,,,,148,Henderson,2015-10-30 00:00:00,,,,,Layoff,Yes,,,,
,,,,No,,2015-12-28 00:00:00,Joy Global - Salyersville Operations,,EKCEP,,,,333131,,,,,,57,Magoffin,2015-11-02 00:00:00,,,,,Closure,No,,,,
,,,,No,,2015-12-31 00:00:00,Armstrong Coal-Midway Preparation Plant,,Green River,,,,212111,,,,,,10,Ohio,2015-11-02 00:00:00,,,,,Closure,No,,,,
,,,,No,,2015-12-31 00:00:00,Armstrong Coal-Midway Mine,,Green River,,,,212111,,,,,,65,Ohio,2015-11-02 00:00:00,,,,,Closure,No,,,,
,,,,No,,2015-12-31 00:00:00,Armstrong Coal-Parkway Preparation Plant-    Central City,,Western Kentucky,,,,212111,,,,,,6,Muhlenberg,2015-11-02 00:00:00,,,,,Closure,No,,,,
,,,,No,,2015-12-31 00:00:00,Armstrong Coal-Parkway Mine- Central City,,Western Kentucky,,,,212111,,,,,,52,Muhlenberg,2015-11-02 00:00:00,,,,,Closure,No,,,,
,,,,No,,2016-01-04 00:00:00,Adair County Hospital District-                               Westlake Regional Hospital,,Cumberlands,,,,622110,,,,,,153,"Adair,Metcalf, Russell",2015-11-04 00:00:00,,,,,Closure,No,,,,
,,,,No,,2016-01-06 00:00:00,Sebree Mining LLC,,Green River,,,,212111,,,,,,140,Webster,2015-11-06 00:00:00,,,,,Closure,No,,,,
,,,,No,,2016-01-19 00:00:00,Blue Diamond Mining Buckeye Mine Complex,,EKCEP,,,,212111,,,,,,159,Perry/Leslie,2015-11-19 00:00:00,,,,,Closure,No,,,,
,,,,TBD,,2015-12-02 00:00:00,Century Aluminum of Kentucky                           (EXTENSION OF CONDITIONAL WARN),,Green River,,,,331313,,,,,,225,Hancock,2015-12-02 00:00:00,,,,,Layoff,Yes,,,,
,,,,No,,2016-02-28 00:00:00,"Kentucky Association of Electric Cooperatives, Inc. (KAEC)",,Kentuckianaworks,,,,335311,,,,,,94,Jefferson,2015-12-29 00:00:00,,,,,Layoff,Yes,,,,
,,,,No,,2017-01-03 00:00:00,Toyota Motor Engineering & Manufacturing,,Northern Kentucky,,,,336111,,,,,,648,Boone,2016-12-12 00:00:00,,,,,Closure,Yes,,,,
,,,,No,,2017-03-31 00:00:00,Vantiv,,KentuckianaWorks,,,,522390,,,,,,200,Jefferson,2016-11-17 00:00:00,,,,,Closure,No,,,,
